nikkei_code,name,date,kessan,renketsu,num_employee,kessan_month,listed_code,industry_code,total_asset,tangibles,salary,rent_fee,corporate_tax,tax_adjustment,net_income,interest_expense,sales
0013729,東京応化工業,2017/12,10,1,1678,9,11,107071,178681,51703,6213,0,2489,348,6007,-1,92411
0013729,東京応化工業,2018/12,10,1,1740,12,11,107071,182957,48358,7162,0,1953,-187,6875,36,105277
0013729,東京応化工業,2019/12,10,1,1803,12,11,107071,186486,55057,7440,0,2021,49,5410,62,102820
0013729,東京応化工業,2020/12,10,1,1845,12,11,107071,201185,53112,8254,0,3349,225,9926,60,117585
0013729,東京応化工業,2021/12,10,1,1929,12,11,107071,217264,56932,8576,0,6273,-191,17748,72,140055
0013729,東京応化工業,2022/12,10,1,2066,12,11,107071,238075,66010,9668,0,7634,97,19693,73,175434
0013734,東テク,2010/03,10,1,956,12,11,243425,39890,5204,5461,0,871,54,525,253,53704
0013734,東テク,2011/03,10,1,994,12,11,243425,38254,5231,5807,0,522,4,272,220,51873
0013734,東テク,2012/03,10,1,996,12,11,243425,44829,5258,6091,0,854,-62,530,205,60203
0013734,東テク,2013/03,10,1,1028,12,11,243425,46226,5040,6554,0,945,-121,1097,200,66562
0013734,東テク,2014/03,10,1,1087,12,11,243425,50066,6726,6870,0,1529,-225,1318,166,70879
0013734,東テク,2015/03,10,1,1148,12,11,243425,53607,6650,7552,0,1419,203,1634,162,76925
0013734,東テク,2016/03,10,1,1362,12,11,243425,56931,8086,8053,0,1315,56,2288,133,77360
0013734,東テク,2017/03,10,1,1535,12,11,243425,68893,11328,9671,0,1290,-43,2774,147,86046
0013734,東テク,2018/03,10,1,1570,12,11,243425,74901,13268,10141,0,1594,-175,3111,168,92646
0013734,東テク,2019/03,10,1,1640,12,11,243425,82400,17923,10888,0,1902,-98,4026,156,103670
0013734,東テク,2020/03,10,1,2003,12,11,243425,80215,16155,12242,0,2245,-112,4763,169,117141
0013734,東テク,2021/03,10,1,2087,12,11,243425,81484,16428,12890,0,2382,45,4795,103,109650
0013734,東テク,2022/03,10,1,2419,12,11,243425,84693,17528,13444,0,2395,37,4724,80,110120
0013734,東テク,2023/03,10,1,2505,12,11,243425,92058,20639,15170,0,2900,-148,5230,87,126696
0013762,テイ・エス　テック,2010/03,10,1,12608,12,11,127262,178272,49076,8306,0,1650,-881,6328,206,317990
0013762,テイ・エス　テック,2011/03,10,1,13033,12,11,127262,180839,45741,8752,0,4844,-481,11755,163,357489
0013762,テイ・エス　テック,2012/03,10,1,14434,12,11,127262,189343,42994,9535,0,3689,-143,4712,227,305482
0013762,テイ・エス　テック,2013/03,10,1,15067,12,11,127262,207700,48869,10193,0,7562,-976,15741,189,359331
0013762,テイ・エス　テック,2014/03,10,1,15155,12,11,127262,264635,62253,12407,0,12134,-628,23900,158,457053
0013886,ＴＯＷＡ,2010/03,10,1,915,12,11,121210,26738,10369,949,0,44,-9,-330,264,14274
0013886,ＴＯＷＡ,2011/03,10,1,936,12,11,121210,27288,9773,1000,0,189,19,3751,196,22592
0013886,ＴＯＷＡ,2012/03,10,1,948,12,11,121210,26817,9696,942,0,112,-27,968,119,17140
0013886,ＴＯＷＡ,2013/03,10,1,1035,12,11,121210,25896,10216,948,0,76,-14,691,78,16454
0013886,ＴＯＷＡ,2014/03,10,1,1073,12,11,121210,29132,10622,1040,0,76,-30,568,73,17165
0013886,ＴＯＷＡ,2015/03,10,1,1077,12,11,121210,31735,10789,1183,0,139,5,1934,74,21150
0013886,ＴＯＷＡ,2016/03,10,1,1155,12,11,121210,31664,11497,1224,0,330,17,1825,55,22270
0013886,ＴＯＷＡ,2017/03,10,1,1201,12,11,121210,36036,11442,1288,0,215,-515,3867,44,27632
0013886,ＴＯＷＡ,2018/03,10,1,1292,12,11,121210,39842,11580,1422,0,556,-637,3026,27,31010
0013886,ＴＯＷＡ,2019/03,10,1,1517,12,11,121210,43968,12117,1590,0,127,-316,877,29,28272
0013886,ＴＯＷＡ,2020/03,10,1,1566,12,11,121210,43124,13780,1733,0,294,-141,368,49,25255
0013886,ＴＯＷＡ,2021/03,10,1,1633,12,11,121210,51790,16240,1851,0,1148,147,2663,55,29706
0013886,ＴＯＷＡ,2022/03,10,1,1817,12,11,121210,71333,21026,2061,0,3544,376,8129,52,50666
0013886,ＴＯＷＡ,2023/03,10,1,1876,12,11,121210,73468,21359,2407,0,2830,516,7346,70,53822
0013939,ＴＨＫ,2010/03,10,1,7559,12,11,121208,236374,79841,11191,2127,-172,-152,-14300,489,115330
0013939,ＴＨＫ,2011/03,10,1,8025,12,11,121208,279768,75409,12049,1745,7454,1082,13959,582,190661
0013939,ＴＨＫ,2012/03,10,1,8628,12,11,121208,288333,79612,11799,1683,5574,20,12641,651,196866
0013939,ＴＨＫ,2013/03,10,1,8958,12,11,121208,293145,87697,11247,1706,4874,185,9808,711,168366
0013939,ＴＨＫ,2014/03,10,1,9177,12,11,121208,336416,94838,12689,1739,8246,-246,15590,801,185466
0013939,ＴＨＫ,2015/03,10,1,9494,12,11,121208,373610,97732,13652,1719,10695,-899,22705,404,217678
0013939,ＴＨＫ,2016/03,10,1,11754,12,11,121208,407808,109428,14798,1789,6363,1073,13575,426,240478
0013939,ＴＨＫ,2017/03,10,1,11738,12,11,121208,414931,108639,16128,1666,6383,-64,16731,397,273577
0013939,ＴＨＫ,2017/12,10,1,13364,9,11,121208,436664,115934,15087,2058,4895,-195,25729,360,286603
0013939,ＴＨＫ,2018/12,10,3,13478,12,11,121208,471369,141716,22936,0,15545,-551,36100,360,344718
0013939,ＴＨＫ,2019/12,10,3,13260,12,11,121208,468945,155055,22319,0,6301,1125,11690,407,274599
0013939,ＴＨＫ,2020/12,10,3,12914,12,11,121208,460173,145922,21209,0,2132,203,-9992,368,218998
0013939,ＴＨＫ,2021/12,10,3,13073,12,11,121208,516086,158135,23495,0,6820,-3241,23007,321,318188
0013939,ＴＨＫ,2022/12,10,3,13502,12,11,121208,560304,172342,26095,0,14785,713,21198,343,393687
0013947,東邦ホールディングス,2010/03,10,1,7443,12,11,243426,489452,58273,45088,5988,5540,370,8263,401,1002122
0013947,東邦ホールディングス,2011/03,10,1,7528,12,11,243426,518389,59346,51702,7082,231,-4517,7283,586,1059612
0013947,東邦ホールディングス,2012/03,10,1,7771,12,11,243426,536440,61999,53835,7131,8233,2307,10766,519,1108089
0013947,東邦ホールディングス,2013/03,10,1,8026,12,11,243426,562668,70710,56186,7050,8084,-505,11526,387,1140364
0013947,東邦ホールディングス,2014/03,10,1,8276,12,11,243426,580137,85574,57568,7161,7500,1112,10407,410,1189627
0013947,東邦ホールディングス,2015/03,10,1,8414,12,11,243426,599950,84516,57495,7022,7954,-2467,13535,324,1162148
0013947,東邦ホールディングス,2016/03,10,1,7969,12,11,243426,642698,84569,56503,6948,13343,-93,21771,199,1308474
0013947,東邦ホールディングス,2017/03,10,1,7895,12,11,243426,598871,86371,56331,6993,7645,230,14225,91,1231046
0013947,東邦ホールディングス,2018/03,10,1,7849,12,11,243426,645799,90709,56079,7060,8812,-204,14384,50,1213342
0013947,東邦ホールディングス,2019/03,10,1,7937,12,11,243426,663727,89095,56383,7127,7050,-46,13863,30,1222199
0013947,東邦ホールディングス,2020/03,10,1,7847,12,11,243426,670827,96399,56571,7893,8016,-577,16230,30,1263708
0013947,東邦ホールディングス,2021/03,10,1,7732,12,11,243426,683181,97837,53596,8289,5283,551,4989,79,1210274
0013947,東邦ホールディングス,2022/03,10,1,7785,12,11,243426,702376,94653,54383,8042,6695,-484,13379,76,1266171
0013947,東邦ホールディングス,2023/03,10,1,7699,12,11,243426,715288,90270,54127,7990,6769,-1038,13630,72,1388565
0014000,東洋テック,2010/03,10,1,1303,12,12,271704,20372,4792,2055,0,35,-96,514,3,17345
0014000,東洋テック,2011/03,10,1,1421,12,12,271704,20293,4628,2163,0,249,119,225,3,17134
0014000,東洋テック,2012/03,10,1,1405,12,12,271704,21170,4549,1904,0,264,36,257,3,18141
0014000,東洋テック,2013/03,10,1,1372,12,12,271704,21518,4383,1857,0,233,-12,334,6,18383
0014000,東洋テック,2014/03,10,1,1380,12,12,271704,22619,4311,1921,0,392,11,447,3,19322
0014000,東洋テック,2015/03,10,1,1393,12,12,271704,24377,5349,2103,0,363,29,444,2,19875
0014000,東洋テック,2016/03,10,1,1491,12,12,271704,24712,7151,2121,0,314,-123,314,1,20818
0014000,東洋テック,2017/03,10,1,1464,12,12,271704,26354,7183,2226,0,298,82,471,9,21274
0014000,東洋テック,2018/03,10,1,1411,12,12,271704,28665,8370,2333,0,390,-6,595,18,22184
0014000,東洋テック,2019/03,10,1,1432,12,12,271704,30868,9116,2369,0,456,286,705,23,23233
0014000,東洋テック,2020/03,10,1,1596,12,12,271704,29881,10001,2661,0,462,9,861,35,24842
0014000,東洋テック,2021/03,10,1,1639,12,12,271704,32133,10726,2703,0,381,42,560,40,26000
0014000,東洋テック,2022/03,10,1,1619,12,12,271704,29879,11469,2713,0,327,21,459,44,27465
0014000,東洋テック,2023/03,10,1,1935,12,12,271704,31586,11757,2890,0,366,-17,741,41,30139
0014014,ＬＩＸＩＬ,2010/03,10,1,35976,12,11,119183,1033503,391880,103704,0,9344,-764,-5331,3885,982606
0014014,ＬＩＸＩＬ,2011/03,10,1,41090,12,11,119183,1166834,421943,125249,0,14422,2298,15779,4196,1214939
0014014,ＬＩＸＩＬ,2012/03,10,1,48163,12,11,119183,1481063,443552,135066,0,-26494,-33885,1868,4007,1291396
0014014,ＬＩＸＩＬ,2013/03,10,1,45602,12,11,119183,1465689,464913,136207,0,11336,815,21347,4762,1436395
0014014,ＬＩＸＩＬ,2014/03,10,1,51419,12,11,119183,1786293,489535,143972,0,28160,13751,20951,4677,1628658
0014014,ＬＩＸＩＬ,2016/03,10,3,60677,12,11,119183,2130120,546575,159916,31388,19584,-10242,-25605,13544,1890450
0014014,ＬＩＸＩＬ,2017/03,10,3,59248,12,11,119183,2042165,538137,153042,32857,22538,-860,42503,8474,1633229
0014014,ＬＩＸＩＬ,2018/03,10,3,61140,12,11,119183,2107131,542330,168025,34576,8438,-20842,54581,5425,1829344
0014014,ＬＩＸＩＬ,2019/03,10,3,62940,12,11,119183,2059544,552759,160715,34941,19096,673,-52193,4699,1692432
0014014,ＬＩＸＩＬ,2020/03,10,3,61634,12,11,119183,2091529,711885,148239,7620,13182,-1442,12518,4276,1514449
0014014,ＬＩＸＩＬ,2021/03,10,3,51879,12,11,119183,1741814,465086,135498,8672,17436,-356,33048,4142,1378255
0014014,ＬＩＸＩＬ,2022/03,10,3,51640,12,11,119183,1782882,427324,136580,10419,16722,-3806,48603,4412,1428578
0014014,ＬＩＸＩＬ,2023/03,10,3,51501,12,11,119183,1853534,440066,141758,12843,2871,-7290,15991,5375,1495987
0014034,東陽テクニカ,2010/09,10,1,453,12,11,243425,35322,8857,3534,0,414,-42,1915,4,17840
0014034,東陽テクニカ,2011/09,10,1,453,12,11,243425,35084,8688,3506,0,1042,8,1393,4,18383
0014034,東陽テクニカ,2012/09,10,1,458,12,11,243425,36927,8537,3532,0,1448,-123,1892,5,20884
0014034,東陽テクニカ,2013/09,10,1,458,12,11,243425,34925,8481,4166,0,1007,102,1507,4,20004
0014034,東陽テクニカ,2014/09,10,1,458,12,11,243425,36059,8415,4340,0,1083,16,1789,4,23787
0014034,東陽テクニカ,2015/09,10,1,474,12,11,243425,34769,8474,4436,0,736,197,1008,4,20996
0014034,東陽テクニカ,2016/09,10,1,489,12,11,243425,33353,8415,4641,0,604,-164,886,4,21679
0014034,東陽テクニカ,2017/09,10,1,503,12,11,243425,33724,8720,4828,0,578,-176,495,3,21586
0014034,東陽テクニカ,2018/09,10,1,521,12,11,243425,34626,8549,4991,0,609,-124,1220,6,23590
0014034,東陽テクニカ,2019/09,10,1,523,12,11,243425,34557,8574,5166,0,763,-115,1141,3,25547
0014034,東陽テクニカ,2021/09,10,1,528,12,11,243425,38879,8201,5281,0,835,-22,1734,2,23511
0014034,東陽テクニカ,2022/09,10,1,539,12,11,243425,41592,14992,5616,0,904,362,1919,0,26490
0014044,不二サッシ,2010/03,10,1,3614,12,12,119183,69978,25541,4801,0,40,-115,-1679,778,91168
0014044,不二サッシ,2011/03,10,1,3217,12,12,119183,69508,24148,4020,0,53,-154,570,738,89676
0014044,不二サッシ,2012/03,10,1,3137,12,12,119183,74262,23511,4086,0,201,21,1298,722,91558
0014044,不二サッシ,2013/03,10,1,3157,12,12,119183,78208,23567,4256,0,-977,-1225,3119,666,92126
0014044,不二サッシ,2014/03,10,1,3165,12,12,119183,80432,23589,4433,0,579,2,2478,560,98648
0014044,不二サッシ,2015/03,10,1,3164,12,12,119183,82692,23836,4568,0,1046,538,1292,518,99020
0014044,不二サッシ,2016/03,10,1,3139,12,12,119183,83217,26916,4674,0,589,84,1276,446,97704
0014044,不二サッシ,2017/03,10,1,2946,12,12,119183,85467,28231,4805,0,-1956,-2766,4350,355,94322
0014044,不二サッシ,2018/03,10,1,2948,12,12,119183,90945,29044,4924,0,466,-209,1639,270,98137
0014044,不二サッシ,2019/03,10,1,3002,12,12,119183,90832,28962,5037,0,122,-160,877,258,98254
0014044,不二サッシ,2020/03,10,1,3078,12,12,119183,92155,29670,5147,0,214,-182,432,262,101789
0014044,不二サッシ,2021/03,10,1,3055,12,12,119183,91702,29450,5046,0,457,26,572,236,92396
0014044,不二サッシ,2022/03,10,1,2970,12,12,119183,83315,25376,4995,0,708,489,-3326,243,90430
0014044,不二サッシ,2023/03,10,1,2887,12,12,119183,87249,26428,4990,0,116,-179,338,250,101700
0014091,ＤＴＳ,2010/03,10,1,4571,12,11,271704,41271,9208,1913,0,671,131,278,10,52503
0014091,ＤＴＳ,2011/03,10,1,4469,12,11,271704,41447,9094,2137,0,1064,-100,1124,10,58503
0014091,ＤＴＳ,2012/03,10,1,4362,12,11,271704,42065,8988,2145,0,1359,-35,1555,4,57385
0014091,ＤＴＳ,2013/03,10,1,4254,12,11,271704,44016,8873,2140,0,1767,184,2177,1,61039
0014091,ＤＴＳ,2014/03,10,1,4193,12,11,271704,46316,8730,2315,0,2037,44,2653,0,64174
0014091,ＤＴＳ,2015/03,10,1,4376,12,11,271704,51382,8625,2514,0,2456,63,3692,0,74609
0014091,ＤＴＳ,2016/03,10,1,4430,12,11,271704,55131,3264,2731,0,2628,-217,4341,1,82537
0014091,ＤＴＳ,2017/03,10,1,4396,12,11,271704,57141,3217,2882,0,2429,259,5121,1,79858
0014091,ＤＴＳ,2018/03,10,1,4378,12,11,271704,61365,3548,2962,0,2749,-40,5765,0,83163
0014091,ＤＴＳ,2019/03,10,1,4369,12,11,271704,66982,3558,2956,0,3093,-156,6817,0,86716
0014091,ＤＴＳ,2020/03,10,1,5457,12,11,271704,70598,3890,3149,0,3457,180,7317,33,94618
0014091,ＤＴＳ,2021/03,10,1,5792,12,11,271704,75172,3773,3096,0,3470,4,7593,31,90493
0014091,ＤＴＳ,2022/03,10,1,5604,12,11,271704,79116,3669,3184,0,3546,-78,7853,31,94452
0014091,ＤＴＳ,2023/03,10,1,5703,12,11,271704,80676,3567,3584,0,3632,-363,8001,28,106132
0014117,穴吹興産,2010/06,10,1,652,12,12,253522,44251,6294,3203,0,317,-62,660,716,65779
0014117,穴吹興産,2011/06,10,1,644,12,12,253522,41611,8736,3235,0,718,-405,835,581,56044
0014117,穴吹興産,2012/06,10,1,727,12,12,253522,45529,8602,3347,0,1108,89,1141,511,54416
0014117,穴吹興産,2013/06,10,1,851,12,12,253522,48476,7877,3551,0,1766,-91,2293,446,66010
0014117,穴吹興産,2014/06,10,1,926,12,12,253522,55735,16915,3434,0,1918,430,2465,334,68621
0014117,穴吹興産,2015/06,10,1,1085,12,12,253522,57519,16809,3366,0,1259,-1,1821,364,66138
0014117,穴吹興産,2016/06,10,1,1194,12,12,253522,61208,16495,3586,0,1799,-67,2406,313,77856
0014117,穴吹興産,2017/06,10,1,1298,12,12,253522,69124,18159,4284,0,1542,-141,2469,313,81518
0014117,穴吹興産,2018/06,10,1,1389,12,12,253522,79428,18092,4607,0,1977,-415,3014,297,90284
0014117,穴吹興産,2019/06,10,1,1425,12,12,253522,83902,19498,4600,0,2259,126,3395,305,99669
0014117,穴吹興産,2020/06,10,1,1521,12,12,253522,87226,20916,4751,0,2181,23,3282,324,95378
0014117,穴吹興産,2021/06,10,1,1606,12,12,253522,114371,22702,5017,0,2210,-568,3058,411,104750
0014117,穴吹興産,2022/06,10,1,1644,12,12,253522,113337,22910,5917,0,2754,89,4187,477,111339
0014159,タカラトミー,2010/03,10,1,2572,12,11,133325,95880,19620,13347,0,-358,-1392,8978,416,178713
0014159,タカラトミー,2011/03,10,1,2535,12,11,133325,94597,13803,13577,0,-1175,-1807,8929,268,159490
0014159,タカラトミー,2012/03,10,1,2294,12,11,133325,156654,15498,14952,0,4260,4273,3679,742,187265
0014159,タカラトミー,2013/03,10,1,2171,12,11,133325,152732,17172,14146,0,2259,1764,-7173,839,178745
0014159,タカラトミー,2014/03,10,1,2056,12,11,133325,156467,16764,14142,0,2333,728,232,819,154804
0014159,タカラトミー,2015/03,10,1,2086,12,11,133325,159638,17106,13867,0,2013,893,-1817,822,149938
0014159,タカラトミー,2016/03,10,1,2042,12,11,133325,145652,15940,14682,0,-49,-1227,-6703,828,163067
0014159,タカラトミー,2017/03,10,1,1951,12,11,133325,157693,15819,15063,0,1730,-949,5372,651,167661
0014159,タカラトミー,2018/03,10,1,2199,12,11,133325,139456,15269,15421,0,1980,-664,7962,574,177366
0014159,タカラトミー,2019/03,10,1,2665,12,11,133325,143364,14349,15097,0,4450,4,9302,413,176853
0014159,タカラトミー,2020/03,10,1,2568,12,11,133325,129253,13048,13338,0,3066,204,4507,321,164837
0014159,タカラトミー,2021/03,10,1,2379,12,11,133325,147614,14254,12450,0,2125,-537,5374,319,141218
0014159,タカラトミー,2022/03,10,1,2418,12,11,133325,156090,13526,13533,0,4658,322,9114,332,165448
0014159,タカラトミー,2023/03,10,1,2476,12,11,133325,159519,15638,14731,0,3328,-511,8314,612,187297
0014325,長野計器,2010/03,10,1,2012,12,11,131303,36230,10437,3028,0,-33,-248,-2743,320,31754
0014325,長野計器,2011/03,10,1,2031,12,11,131303,36385,9592,3394,0,198,-63,656,330,38115
0014325,長野計器,2012/03,10,1,2119,12,11,131303,34847,9130,3566,0,654,274,207,329,39437
0014325,長野計器,2013/03,10,1,2123,12,11,131303,34941,9255,3858,0,552,120,401,316,36652
0014325,長野計器,2014/03,10,1,2140,12,11,131303,38557,9332,4311,0,159,-415,1232,315,40769
0014325,長野計器,2015/03,10,1,2180,12,11,131303,43241,9819,5089,0,534,-30,1219,340,45867
0014325,長野計器,2016/03,10,1,2059,12,11,131303,42327,9864,5089,0,730,14,1319,334,44949
0014325,長野計器,2017/03,10,1,1997,12,11,131303,44809,9900,4926,0,363,-595,1331,261,44199
0014325,長野計器,2018/03,10,1,2066,12,11,131303,47414,10359,5338,0,503,98,2818,275,50448
0014325,長野計器,2019/03,10,1,2139,12,11,131303,46241,10620,5406,0,784,93,1902,280,52059
0014325,長野計器,2020/03,10,1,2259,12,11,131303,46666,10747,5450,0,611,-34,1587,296,49067
0014325,長野計器,2021/03,10,1,2297,12,11,131303,50822,10878,5357,0,840,163,865,241,44805
0014325,長野計器,2022/03,10,1,2344,12,11,131303,55581,11750,6240,0,1615,5,2514,216,54952
0014325,長野計器,2023/03,10,1,2383,12,11,131303,62863,14839,6936,0,1489,-160,3410,314,60543
0014375,ナ・デックス,2010/04,10,1,329,12,12,243428,15722,3001,947,0,-327,-335,-965,24,14009
0014375,ナ・デックス,2011/04,10,1,300,12,12,243428,15810,2750,889,0,82,71,303,21,17985
0014375,ナ・デックス,2012/04,10,1,314,12,12,243428,15409,2151,914,0,425,391,333,10,18025
0014375,ナ・デックス,2013/04,10,1,374,12,12,243428,16909,2805,1019,0,187,49,1028,7,18845
0014375,ナ・デックス,2014/04,10,1,517,12,12,243428,19999,3092,1190,0,227,59,718,13,22963
0014375,ナ・デックス,2015/04,10,1,565,12,12,243428,23207,3051,1855,0,958,62,1393,16,31409
0014375,ナ・デックス,2016/04,10,1,575,12,12,243428,23216,2686,1742,0,473,31,719,15,30277
0014375,ナ・デックス,2017/04,10,1,584,12,12,243428,23097,2567,1887,0,503,-232,1232,15,30951
0014375,ナ・デックス,2018/04,10,1,591,12,12,243428,27598,2488,2007,0,674,-169,1457,9,34284
0014375,ナ・デックス,2019/04,10,1,590,12,12,243428,25791,2445,1988,0,473,-55,1106,3,32912
0014375,ナ・デックス,2020/04,10,1,788,12,12,243428,30525,4744,1942,0,337,31,574,9,31379
0014375,ナ・デックス,2021/04,10,1,789,12,12,243428,27295,4498,2081,0,340,-130,560,16,30735
0014375,ナ・デックス,2022/04,10,1,797,12,12,243428,29940,4660,2251,0,438,-93,1005,15,34611
0014375,ナ・デックス,2023/04,10,1,771,12,12,243428,29961,4287,2406,0,613,-97,1331,62,36194
0014421,南海プライウッド,2010/03,10,1,1068,12,12,133323,17442,7064,1097,0,82,24,-221,1,10918
0014421,南海プライウッド,2011/03,10,1,1096,12,12,133323,17529,5705,1077,0,205,47,230,0,11541
0014421,南海プライウッド,2012/03,10,1,1527,12,12,133323,18023,5725,1196,0,69,-29,58,0,12454
0014421,南海プライウッド,2013/03,10,1,1412,12,12,133323,18442,5653,1302,0,295,-50,393,0,13451
0014421,南海プライウッド,2014/03,10,1,1482,12,12,133323,19756,6005,1471,0,506,-68,787,0,14542
0014421,南海プライウッド,2015/03,10,1,1306,12,12,133323,21026,6808,1433,0,221,68,93,4,15292
0014421,南海プライウッド,2016/03,10,1,1410,12,12,133323,21171,6926,1479,0,2,-89,-341,6,16142
0014421,南海プライウッド,2017/03,10,1,1448,12,12,133323,21717,7014,1496,0,314,14,446,17,16852
0014421,南海プライウッド,2018/03,10,1,1453,12,12,133323,21504,6871,1607,0,651,-42,703,21,17970
0014421,南海プライウッド,2019/03,10,1,1617,12,12,133323,22019,6850,1747,0,783,161,864,19,19280
0014421,南海プライウッド,2020/03,10,1,1652,12,12,133323,23300,7483,1842,0,750,14,886,9,19731
0014421,南海プライウッド,2021/03,10,1,1654,12,12,133323,24026,7533,1951,0,807,29,501,14,19407
0014421,南海プライウッド,2022/03,10,1,1862,12,12,133323,27664,9051,2051,0,1125,39,1414,8,21934
0014421,南海プライウッド,2023/03,10,1,1931,12,12,133323,31347,9103,2024,0,-577,-745,1590,22,23061
0014458,ＢＳＮメディアホールディングス,2010/03,10,1,863,12,12,265641,20977,7758,1850,0,280,61,82,31,20927
0014458,ＢＳＮメディアホールディングス,2011/03,10,1,830,12,12,265641,19892,7598,1818,0,279,199,169,38,20301
0014458,ＢＳＮメディアホールディングス,2012/03,10,1,820,12,12,265641,20299,7583,1770,0,338,279,40,36,20071
0014458,ＢＳＮメディアホールディングス,2013/03,10,1,833,12,12,265641,21045,7659,1779,0,292,87,268,37,21251
0014458,ＢＳＮメディアホールディングス,2014/03,10,1,754,12,12,265641,21703,7608,1734,0,175,13,870,34,22202
0014458,ＢＳＮメディアホールディングス,2015/03,10,1,801,12,12,265641,21765,7281,1598,0,321,186,536,32,20249
0014458,ＢＳＮメディアホールディングス,2016/03,10,1,793,12,12,265641,22245,7157,1556,0,343,94,681,25,21057
0014458,ＢＳＮメディアホールディングス,2017/03,10,1,790,12,12,265641,23139,7150,1402,0,331,126,714,21,22027
0014458,ＢＳＮメディアホールディングス,2018/03,10,1,781,12,12,265641,23832,7147,1455,0,267,2,526,19,20629
0014458,ＢＳＮメディアホールディングス,2019/03,10,1,777,12,12,265641,24392,7075,1421,0,308,43,628,19,20872
0014458,ＢＳＮメディアホールディングス,2020/03,10,1,781,12,12,265641,24094,6553,1436,0,449,73,712,16,22565
0014458,ＢＳＮメディアホールディングス,2021/03,10,1,790,12,12,265641,25257,6507,1378,0,454,249,668,12,21308
0014458,ＢＳＮメディアホールディングス,2022/03,10,1,764,12,12,265641,26295,6650,1415,0,585,178,818,11,21051
0014458,ＢＳＮメディアホールディングス,2023/03,10,1,1203,12,12,265641,27762,7042,1495,0,605,39,958,10,23120
0014469,はごろもフーズ,2010/03,10,1,782,12,12,101010,45000,10278,2028,0,1270,-138,2151,24,80733
0014469,はごろもフーズ,2011/03,10,1,792,12,12,101010,46182,11298,1979,485,820,-50,640,13,78366
0014469,はごろもフーズ,2012/03,10,1,783,12,12,101010,49419,13602,1894,473,242,221,-68,26,76624
0014469,はごろもフーズ,2013/03,10,1,762,12,12,101010,47369,12491,2030,454,498,478,-2601,62,73371
0014469,はごろもフーズ,2014/03,10,1,759,12,12,101010,43193,9626,1802,427,794,-63,2582,57,73185
0014469,はごろもフーズ,2015/03,10,1,720,12,12,101010,46101,9459,1975,0,153,-249,1907,33,74573
0014469,はごろもフーズ,2016/03,10,1,702,12,12,101010,45603,9030,1917,0,1016,110,1787,30,77849
0014469,はごろもフーズ,2017/03,10,1,707,12,12,101010,46824,9124,1990,0,847,57,1758,17,79298
0014469,はごろもフーズ,2018/03,10,1,718,12,12,101010,48028,9201,1702,0,-89,-321,1659,12,79856
0014469,はごろもフーズ,2019/03,10,1,703,12,12,101010,47470,10072,1675,0,507,284,993,3,79920
0014469,はごろもフーズ,2020/03,10,1,710,12,12,101010,51294,11649,1677,0,1056,48,2316,4,82852
0014469,はごろもフーズ,2021/03,10,1,736,12,12,101010,56947,15034,1738,0,923,50,2976,7,67346
0014469,はごろもフーズ,2022/03,10,1,714,12,12,101010,61231,15342,1757,0,918,7,2010,13,68447
0014469,はごろもフーズ,2023/03,10,1,692,12,12,101010,60656,14747,1686,0,-294,-328,-1320,13,70452
0014471,西川ゴム工業,2010/03,10,1,3350,12,12,113122,64318,19615,1624,0,167,11,4069,198,46938
0014471,西川ゴム工業,2011/03,10,1,4492,12,12,113122,71835,20128,1738,0,1363,171,3828,190,52019
0014471,西川ゴム工業,2012/03,10,1,4518,12,12,113122,71771,19319,2212,0,1265,342,1655,201,60384
0014471,西川ゴム工業,2013/03,10,1,4832,12,12,113122,81431,21472,2399,0,1944,79,4483,155,70721
0014471,西川ゴム工業,2014/03,10,1,5258,12,12,113122,93447,26166,2858,0,2210,-177,6189,151,82750
0014471,西川ゴム工業,2016/03,10,1,5948,12,12,113122,116722,29183,3486,0,2243,187,3654,125,89932
0014471,西川ゴム工業,2017/03,10,1,6435,12,12,113122,116973,28596,3554,0,2153,-37,-6914,126,92844
0014471,西川ゴム工業,2018/03,10,1,6320,12,12,113122,121762,29489,3713,0,665,-711,2519,116,96256
0014471,西川ゴム工業,2019/03,10,1,6733,12,12,113122,110591,30531,3842,0,2210,800,4915,115,98435
0014471,西川ゴム工業,2020/03,10,1,6696,12,12,113122,103843,32514,3899,0,2287,576,4486,171,97267
0014471,西川ゴム工業,2021/03,10,1,6642,12,12,113122,115616,29580,3732,0,3014,335,2697,218,80234
0014471,西川ゴム工業,2022/03,10,1,6518,12,12,113122,115631,29257,3849,0,1479,60,2105,202,84503
0014471,西川ゴム工業,2023/03,10,1,6515,12,12,113122,126133,29876,4012,0,1316,130,2109,375,98167
0014487,ミニストップ,2010/02,10,1,1289,12,11,245442,105385,29412,10900,17190,1209,235,1623,4,108880
0014487,ミニストップ,2011/02,10,1,1297,12,11,245442,99127,26054,10153,17904,2108,-674,3414,12,113889
0014487,ミニストップ,2012/02,10,1,1525,12,11,245442,104331,25799,10754,18347,2579,-152,3099,26,122209
0014487,ミニストップ,2013/02,10,1,1613,12,11,245442,112461,27878,10662,20126,1803,-179,1900,45,126563
0014487,ミニストップ,2014/02,10,1,1565,12,11,245442,115931,28114,11841,22191,1173,-416,870,91,146075
0014487,ミニストップ,2015/02,10,1,1579,12,11,245442,130913,27075,13292,23566,639,364,876,93,162123
